,movie_title,title_year,duration,color,genre,language,country,content_rating,director_name,actor_1_name,actor_2_name,budget,gross,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,movie_facebook_likes,num_critic_for_reviews,IMDB_user_votes,IMDB_user_reviews,IMDB_score
1088,Duma,2005,100.0,Color,Adventure,English,USA,PG,Carroll Ballard,Eamonn Walker,Hope Davis,12000000.0,860002.0,19,706.0,442.0,0,38.0,6454.0,43.0,7.3
1089,Fateless,2005,134.0,Color,Drama,Hungarian,Hungary,R,Lajos Koltai,Marcell Nagy,Péter Fancsikai,2500000000.0,195888.0,45,9.0,2.0,607,73.0,5603.0,45.0,7.1
1090,Romance & Cigarettes,2005,105.0,Color,Comedy,English,USA,R,John Turturro,Kate Winslet,Steve Buscemi,21000000.0,540085.0,0,14000.0,12000.0,0,87.0,10052.0,69.0,6.3
1091,White Noise,2005,101.0,Color,Drama,English,UK,PG-13,Geoffrey Sax,Deborah Kara Unger,Keegan Connor Tracy,10000000.0,55865715.0,13,494.0,392.0,0,173.0,41763.0,403.0,5.5
1092,Roll Bounce,2005,112.0,Color,Comedy,English,USA,PG-13,Malcolm D. Lee,Jurnee Smollett-Bell,Brandon T. Jackson,21000000.0,17378977.0,92,2000.0,918.0,997,55.0,5585.0,75.0,6.0
1093,The Perfect Man,2005,100.0,Color,Comedy,English,USA,PG,Mark Rosman,Ben Feldman,Chris Noth,25000000.0,16247775.0,15,1000.0,962.0,767,65.0,23527.0,104.0,5.5
1094,The Matador,2005,96.0,Color,Comedy,English,USA,R,Richard Shepard,Adam Scott,Philip Baker Hall,10000000.0,12570442.0,47,3000.0,497.0,808,191.0,40514.0,234.0,6.8
1095,End of the Spear,2005,108.0,Color,Adventure,English,USA,PG-13,Jim Hanon,Chase Ellison,Chad Allen,10000000.0,11703287.0,2,772.0,232.0,1000,47.0,4360.0,148.0,7.0
1096,Edmond,2005,82.0,Color,Drama,English,USA,R,Stuart Gordon,Joe Mantegna,Dulé Hill,10000000.0,131617.0,216,1000.0,922.0,661,79.0,9971.0,119.0,6.3
1097,The Lost City,2005,144.0,Color,Drama,English,USA,R,Andy Garcia,Danny Pino,Victor Rivers,9600000.0,2483955.0,0,786.0,228.0,957,52.0,8369.0,165.0,6.7
1098,Trust the Man,2005,103.0,Color,Comedy,English,USA,R,Bart Freundlich,Billy Crudup,Garry Shandling,9000000.0,1530535.0,38,745.0,591.0,215,100.0,7833.0,63.0,5.7
1099,Undiscovered,2005,97.0,Color,Comedy,English,Germany,PG-13,Meiert Avis,Fisher Stevens,Kip Pardue,9000000.0,1046166.0,0,922.0,374.0,128,41.0,2599.0,45.0,4.2
1100,Syriana,2005,128.0,Color,Drama,English,USA,R,Stephen Gaghan,Matt Damon,Amr Waked,50000000.0,50815288.0,79,13000.0,903.0,0,358.0,109191.0,625.0,7.0
1101,Down in the Valley,2005,108.0,Color,Drama,English,USA,R,David Jacobson,Hunter Parrish,Bruce Dern,8000000.0,568695.0,12,2000.0,844.0,412,74.0,16617.0,110.0,6.5
1102,The Wendell Baker Story,2005,99.0,Color,Comedy,English,USA,PG-13,Andrew Wilson,Will Ferrell,Eddie Griffin,8000000.0,127144.0,387,8000.0,489.0,143,32.0,5159.0,27.0,5.5
1103,The Rocket: The Legend of Rocket Richard,2005,124.0,Color,Biography,French,Canada,PG,Charles Binamé,Stephen McHattie,Roy Dupuis,8000000.0,23472900.0,2,413.0,265.0,520,20.0,4412.0,31.0,7.7
1104,Imagine Me & You,2005,90.0,Color,Comedy,English,UK,R,Ol Parker,Celia Imrie,Ben Miles,7900000.0,671240.0,21,186.0,119.0,0,85.0,23023.0,149.0,6.9
1105,Thank You for Smoking,2005,92.0,Color,Comedy,English,USA,R,Jason Reitman,J.K. Simmons,Cameron Bright,6500000.0,24792061.0,655,24000.0,829.0,0,239.0,191998.0,323.0,7.6
1106,Shopgirl,2005,106.0,Color,Drama,English,USA,R,Anand Tucker,Frances Conroy,Bridgette Wilson-Sampras,21000000.0,10281585.0,14,827.0,545.0,1000,124.0,21225.0,268.0,6.4
1107,"Good Night, and Good Luck.",2005,93.0, Black and White,Biography,English,USA,PG,George Clooney,Robert Downey Jr.,Tate Donovan,7500000.0,31501218.0,0,21000.0,650.0,0,351.0,84070.0,526.0,7.5
1108,Capote,2005,110.0,Color,Biography,English,Canada,R,Bennett Miller,Philip Seymour Hoffman,Michael J. Burg,7000000.0,28747570.0,152,22000.0,68.0,0,271.0,100571.0,416.0,7.4
1109,The Descent,2005,100.0,Color,Adventure,English,UK,R,Neil Marshall,MyAnna Buring,Shauna Macdonald,3500000.0,26005908.0,197,513.0,239.0,10000,342.0,154938.0,1100.0,7.2
1110,The Devil's Rejects,2005,109.0,Color,Crime,English,USA,R,Rob Zombie,Sid Haig,Ken Foree,7000000.0,16901126.0,0,1000.0,649.0,0,261.0,76267.0,687.0,6.9
1111,Wah-Wah,2005,97.0,Color,Drama,English,UK,R,Richard E. Grant,Emily Watson,Julie Walters,7000000.0,233103.0,554,876.0,838.0,311,49.0,2670.0,50.0,6.9
1112,The Chumscrubber,2005,108.0,Color,Comedy,English,USA,R,Arie Posin,Rory Culkin,John Heard,6800000.0,49526.0,3,710.0,697.0,1000,74.0,16299.0,129.0,7.0
1113,The Work and the Glory II: American Zion,2005,100.0,Color,Drama,English,USA,PG-13,Sterling Van Wagenen,Emily Podleski,Eric Johnson,6500000.0,2024854.0,0,1000.0,373.0,19,4.0,564.0,21.0,6.6
1114,The Protector,2005,111.0,Color,Action,Thai,Thailand,R,Prachya Pinkaew,Jon Foo,Nathan Jones,200000000.0,11905519.0,64,778.0,635.0,0,112.0,30210.0,214.0,7.1
1115,Diary of a Mad Black Woman,2005,116.0,Color,Comedy,English,USA,PG-13,Darren Grant,Cicely Tyson,Kimberly Elise,5500000.0,50382128.0,0,907.0,637.0,0,62.0,10472.0,202.0,5.6
1116,Saw II,2005,95.0,Color,Horror,English,USA,R,Darren Lynn Bousman,Emmanuelle Vaugier,Tony Nappo,4000000.0,87025093.0,163,1000.0,654.0,0,250.0,188679.0,864.0,6.6
1117,Hostel,2005,93.0,Color,Horror,English,USA,R,Eli Roth,Jay Hernandez,Takashi Miike,4800000.0,47277326.0,0,1000.0,1000.0,0,303.0,138814.0,1516.0,5.9
1118,Tristram Shandy: A Cock and Bull Story,2005,94.0,Color,Comedy,English,UK,R,Michael Winterbottom,Steve Coogan,Shirley Henderson,2800000.0,1247453.0,187,1000.0,887.0,750,122.0,11202.0,123.0,6.8
1119,Camping sauvage,2005,79.0,Color,Drama,French,France,Unrated,Christophe Ali,Denis Lavant,Isild Le Besco,21000000.0,23472900.0,0,226.0,40.0,11,7.0,262.0,6.0,5.4
1120,Lady Vengeance,2005,112.0,Color,Crime,Korean,South Korea,R,Chan-wook Park,Min-sik Choi,Yeong-ae Lee,4200000000.0,211667.0,0,717.0,126.0,4000,202.0,53508.0,131.0,7.7
1121,Thumbsucker,2005,96.0,Color,Comedy,English,USA,R,Mike Mills,Kelli Garner,Lou Taylor Pucci,4000000.0,1325073.0,101,730.0,394.0,708,114.0,18762.0,91.0,6.6
1122,Mirrormask,2005,101.0,Color,Adventure,English,UK,PG,Dave McKean,Stephanie Leonidas,Gina McKee,4000000.0,864959.0,21,420.0,291.0,0,116.0,20275.0,151.0,6.9
1123,House of Sand,2005,115.0,Color,Drama,Portuguese,Brazil,R,Andrucha Waddington,Fernanda Montenegro,Seu Jorge,8000000.0,23472900.0,6,119.0,69.0,385,42.0,2650.0,35.0,7.5
1124,Winter Passing,2005,98.0,Color,Comedy,English,USA,R,Adam Rapp,Zooey Deschanel,Will Ferrell,3500000.0,101228.0,9,11000.0,8000.0,414,50.0,7228.0,53.0,6.4
1125,March of the Penguins,2005,80.0,Color,Documentary,French,France,G,Luc Jacquet,Morgan Freeman,Sofie Gråbøl,8000000.0,77413017.0,10,11000.0,108.0,0,169.0,45984.0,331.0,7.6
1126,Feast,2005,95.0,Color,Action,English,USA,R,John Gulager,Krista Allen,Eric Dane,3200000.0,23472900.0,38,164000.0,2000.0,0,130.0,25542.0,252.0,6.4
1127,Dave Chappelle's Block Party,2005,100.0,Color,Comedy,English,USA,R,Michel Gondry,Common,Dave Chappelle,3000000.0,11694528.0,1000,989.0,744.0,635,114.0,7721.0,72.0,7.2
1128,Water,2005,117.0,Color,Drama,Hindi,Canada,PG-13,Deepa Mehta,John Abraham,Lisa Ray,21000000.0,3222857.0,375,1000.0,329.0,0,91.0,12560.0,147.0,7.8
1129,Tsotsi,2005,94.0,Color,Crime,Zulu,UK,R,Gavin Hood,Terry Pheto,Nambitha Mpumlwana,3000000.0,2912363.0,151,113.0,64.0,0,152.0,25063.0,177.0,7.3
1130,My Big Fat Independent Movie,2005,80.0,Color,Comedy,English,USA,R,Philip Zlotorynski,Neil Hopkins,Darren Keefe Reiher,3000000.0,23472900.0,0,231.0,27.0,48,14.0,1257.0,24.0,3.3
1131,Boynton Beach Club,2005,105.0,Color,Comedy,English,USA,R,Susan Seidelman,Dyan Cannon,Michael Nouri,1500000.0,3123749.0,39,267.0,225.0,88,35.0,746.0,27.0,6.5
1132,Hustle & Flow,2005,116.0,Color,Crime,English,USA,R,Craig Brewer,Isaac Hayes,Paula Jai Parker,8000000.0,22201636.0,153,275.0,247.0,0,159.0,33567.0,206.0,7.4
1133,Chicken Tikka Masala,2005,90.0,Color,Comedy,English,UK,Unrated,Harmage Singh Kalirai,Saeed Jaffrey,Zohra Segal,1200000.0,23472900.0,11,114.0,79.0,172,10.0,480.0,14.0,5.8
1134,Me and You and Everyone We Know,2005,91.0,Color,Comedy,English,USA,R,Miranda July,Najarra Townsend,Brad William Henke,2000000.0,3885134.0,244,538.0,363.0,0,151.0,31130.0,243.0,7.4
1135,Harsh Times,2005,116.0,Color,Action,English,USA,R,David Ayer,J.K. Simmons,Christian Bale,2000000.0,3335839.0,453,24000.0,23000.0,0,118.0,54657.0,222.0,7.0
1136,Inside Deep Throat,2005,89.0, Black and White,Biography,English,USA,NC-17,Fenton Bailey,Hugh M. Hefner,Bill Maher,2000000.0,653621.0,13,373.0,334.0,592,123.0,5615.0,64.0,6.8
1137,London,2005,92.0,Color,Drama,English,UK,R,Hunter Richards,Jason Statham,Chris Evans,14000.0,12667.0,11,26000.0,11000.0,0,34.0,19336.0,90.0,6.6
1138,Dil Jo Bhi Kahey...,2005,102.0,Color,Romance,English,India,Unrated,Romesh Sharma,Annabelle Wallis,Revathy,70000000.0,129319.0,0,421.0,96.0,9,4.0,257.0,4.0,5.1
1139,The Squid and the Whale,2005,88.0,Color,Comedy,English,USA,R,Noah Baumbach,William Baldwin,Elizabeth Meriwether,1500000.0,7362100.0,387,436.0,25.0,0,110.0,60295.0,232.0,7.4
1140,The Ballad of Jack and Rose,2005,112.0,Color,Drama,English,USA,R,Rebecca Miller,Beau Bridges,Susanna Thompson,1500000.0,712294.0,58,552.0,265.0,608,75.0,9408.0,68.0,6.7
1141,The Salon,2005,90.0,Color,Comedy,English,USA,PG-13,Mark Brown,Vivica A. Fox,Monica Calhoun,1500000.0,92362.0,7,890.0,597.0,68,14.0,444.0,5.0,4.3
1142,Forty Shades of Blue,2005,108.0,Color,Drama,English,USA,R,Ira Sachs,Rip Torn,Jenny O'Hara,1500000.0,23472900.0,60,826.0,189.0,216,39.0,1134.0,26.0,6.0
1143,Wal-Mart: The High Cost of Low Price,2005,20.0,Color,Documentary,English,USA,Unrated,Robert Greenwald,Lee Scott,Jon Hunter,1500000.0,23472900.0,21,0.0,0.0,0,56.0,4120.0,70.0,6.8
1144,Fetching Cody,2005,87.0,Color,Drama,English,Canada,Unrated,David Ray,Nicole Muñoz,Sarah Lind,1500000.0,23472900.0,0,199.0,134.0,193,16.0,1232.0,10.0,6.8
1145,Neal 'N' Nikki,2005,97.0,Color,Comedy,English,India,Unrated,Arjun Sablok,Abhishek Bachchan,Uday Chopra,1500000.0,100358.0,0,374.0,145.0,66,5.0,1167.0,24.0,3.3
1146,Waiting...,2005,94.0,Color,Comedy,English,USA,R,Rob McKittrick,Ryan Reynolds,Dane Cook,3000000.0,16101109.0,6,16000.0,1000.0,0,91.0,76467.0,236.0,6.8
1147,Cry_Wolf,2005,90.0,Color,Drama,English,USA,PG-13,Jeff Wadlow,Julian Morris,Gary Cole,1000000.0,10042266.0,65,1000.0,989.0,816,137.0,23021.0,220.0,5.9
1148,Transamerica,2005,103.0,Color,Adventure,English,USA,R,Duncan Tucker,Kevin Zegers,Felicity Huffman,1000000.0,9013113.0,2,2000.0,508.0,0,169.0,36321.0,230.0,7.4
1149,Chocolate: Deep Dark Secrets,2005,160.0,Color,Thriller,Hindi,India,Unrated,Vivek Agnihotri,Emraan Hashmi,Anil Kapoor,1500000.0,49000.0,5,724.0,668.0,31,4.0,1524.0,30.0,4.8
1150,The Helix... Loaded,2005,97.0,Color,Action,English,USA,R,A. Raven Cruz,Scott Levy,Vanilla Ice,1000000.0,23472900.0,0,639.0,361.0,128,3.0,534.0,9.0,1.9
1151,Hard Candy,2005,104.0,Color,Crime,English,USA,R,David Slade,Odessa Rae,G.J. Echternkamp,950000.0,1007962.0,171,109.0,8.0,12000,231.0,131969.0,651.0,7.1
1152,The Quiet,2005,91.0,Color,Drama,English,USA,R,Jamie Babbit,Katy Mixon,David Gallagher,900000.0,381186.0,91,982.0,796.0,698,65.0,13485.0,90.0,6.4
1153,Rize,2005,86.0,Color,Documentary,English,USA,PG-13,David LaChapelle,Kevin Scott Richardson,Christopher Toler,21000000.0,3278611.0,30,262.0,23.0,903,49.0,2877.0,46.0,7.1
1154,King Kong,2005,201.0,Color,Action,English,New Zealand,PG-13,Peter Jackson,Naomi Watts,Thomas Kretschmann,207000000.0,218051260.0,0,6000.0,918.0,0,446.0,316027.0,2618.0,7.2
1155,House of Wax,2005,108.0,Color,Horror,English,Australia,R,Jaume Collet-Serra,Robert Ri'chard,Paris Hilton,30000000.0,32048809.0,174,730.0,716.0,0,228.0,94463.0,576.0,5.3
1156,Mad Hot Ballroom,2005,105.0,Color,Documentary,English,USA,PG,Marilyn Agrelo,Heather Berman,Eva Carrozza,21000000.0,8044906.0,2,0.0,0.0,588,84.0,3156.0,65.0,7.5
1157,Lonesome Jim,2005,91.0,Color,Comedy,English,USA,R,Steve Buscemi,Kevin Corrigan,Seymour Cassel,500000.0,154077.0,12000,778.0,327.0,238,81.0,6884.0,53.0,6.6
1158,The Californians,2005,87.0,Color,Drama,English,USA,PG,Jonathan Parker,Keith Carradine,Joanne Whalley,21000000.0,23472900.0,0,584.0,507.0,29,2.0,299.0,11.0,5.0
1159,Insomnia Manica,2005,127.0,Color,Thriller,English,USA,Unrated,Daston Kalili,Daston Kalili,Rai Alexandra,500000.0,23472900.0,2,2.0,0.0,0,138.0,16.0,3.0,5.8
1160,Conversations with Other Women,2005,84.0,Color,Comedy,English,UK,R,Hans Canosa,Olivia Wilde,Thomas Lennon,450000.0,379122.0,3,10000.0,651.0,0,365.0,10143.0,54.0,7.1
1161,The Dark Hours,2005,80.0,Color,Horror,English,Canada,R,Paul Fox,Dov Tiefenbach,Jeff Seymour,500000.0,23472900.0,3,108.0,64.0,166,80.0,4788.0,52.0,6.1
1162,Murderball,2005,88.0,Color,Documentary,English,USA,R,Henry Alex Rubin,Mark Zupan,Joe Bishop,1750211.0,1523883.0,30,15.0,0.0,0,110.0,9037.0,70.0,7.8
1163,51 Birch Street,2005,90.0,Color,Documentary,English,Germany,Unrated,Doug Block,Carol Block,Ellen Block,21000000.0,84689.0,0,0.0,0.0,70,45.0,695.0,16.0,7.5
1164,Sisters in Law,2005,104.0,Color,Documentary,English,Cameroon,Unrated,Florence Ayisi,Vera Ngassa,Beatrice Ntuba,21000000.0,32631.0,0,2.0,0.0,50,27.0,291.0,8.0,7.5
1165,The Motel,2005,75.0,Color,Comedy,Cantonese,USA,Unrated,Michael Kang,Samantha Futerman,Clint Jordan,21000000.0,47111.0,269,100.0,8.0,62,27.0,1227.0,11.0,6.8
1166,The Blood of My Brother,2005,90.0,Color,Documentary,English,USA,Unrated,Andrew Berends,,,120000.0,23472900.0,0,1000.0,627.0,14,12.0,102.0,7.0,6.6
1167,The Call of Cthulhu,2005,47.0, Black and White,Fantasy,English,USA,Unrated,Andrew Leman,Dan Novy,David Mersault,50000.0,23472900.0,2,19.0,9.0,0,60.0,6261.0,99.0,7.3
1168,Mutual Appreciation,2005,109.0, Black and White,Comedy,English,USA,R,Andrew Bujalski,Andrew Bujalski,Kate Dollenmayer,21000000.0,23472900.0,26,26.0,6.0,91,52.0,1578.0,23.0,6.9
1169,The Puffy Chair,2005,85.0,Color,Comedy,English,USA,R,Jay Duplass,Mark Duplass,Katie Aselton,15000.0,192467.0,157,830.0,224.0,297,51.0,4067.0,71.0,6.6
1170,Cavite,2005,80.0,Color,Thriller,English,Philippines,Unrated,Neill Dela Llana,Ian Gamazon,Edgar Tancangco,7000.0,70071.0,0,0.0,0.0,74,35.0,589.0,35.0,6.3
1171,The Mongol King,2005,84.0,Color,Crime,English,USA,PG-13,Anthony Vallone,Richard Jewell,John Considine,3250.0,23472900.0,2,45.0,44.0,4,138.0,36.0,1.0,7.8
1172,Superman Returns,2006,169.0,Color,Action,English,USA,PG-13,Bryan Singer,Kevin Spacey,Marlon Brando,209000000.0,200069408.0,0,18000.0,10000.0,0,434.0,240396.0,2367.0,6.1
1173,Pirates of the Caribbean: Dead Man's Chest,2006,151.0,Color,Action,English,USA,PG-13,Gore Verbinski,Johnny Depp,Orlando Bloom,225000000.0,423032628.0,563,40000.0,5000.0,5000,313.0,522040.0,1832.0,7.3
1174,X-Men: The Last Stand,2006,104.0,Color,Action,English,Canada,PG-13,Brett Ratner,Hugh Jackman,Kelsey Grammer,210000000.0,234360014.0,420,20000.0,808.0,0,334.0,383427.0,1912.0,6.8
1175,Poseidon,2006,98.0,Color,Action,English,USA,PG-13,Wolfgang Petersen,Jimmy Bennett,Mike Vogel,160000000.0,60655503.0,249,87000.0,2000.0,0,231.0,82380.0,629.0,5.6
1176,Mission: Impossible III,2006,124.0,Color,Action,English,USA,PG-13,J.J. Abrams,Philip Seymour Hoffman,Tom Cruise,150000000.0,133382309.0,14000,22000.0,10000.0,0,310.0,256695.0,871.0,6.9
1177,Flushed Away,2006,85.0,Color,Adventure,English,UK,PG,David Bowers,Hugh Jackman,Kate Winslet,149000000.0,64459316.0,42,20000.0,14000.0,0,135.0,85086.0,122.0,6.7
1178,The Da Vinci Code,2006,174.0,Color,Mystery,English,USA,PG-13,Ron Howard,Tom Hanks,Seth Gabel,125000000.0,217536138.0,2000,15000.0,574.0,0,294.0,314253.0,1966.0,6.6
1179,Night at the Museum,2006,108.0,Color,Action,English,USA,PG,Shawn Levy,Robin Williams,Rami Malek,110000000.0,250863268.0,189,49000.0,3000.0,3000,179.0,234480.0,444.0,6.4
1180,Casino Royale,2006,144.0, Black and White,Action,English,UK,PG-13,Martin Campbell,Eva Green,Tobias Menzies,150000000.0,167007184.0,258,6000.0,1000.0,0,400.0,470483.0,2301.0,8.0
1181,Eragon,2006,104.0, Black and White,Action,English,USA,PG,Stefen Fangmeier,Djimon Hounsou,Ed Speleers,100000000.0,75030163.0,14,3000.0,762.0,0,170.0,108076.0,1690.0,5.1
1182,Blood Diamond,2006,143.0,Color,Adventure,English,Germany,R,Edward Zwick,Leonardo DiCaprio,Djimon Hounsou,100000000.0,57366262.0,380,29000.0,3000.0,14000,166.0,400292.0,657.0,8.0
1183,The Departed,2006,151.0,Color,Crime,English,USA,R,Martin Scorsese,Leonardo DiCaprio,Matt Damon,90000000.0,132373442.0,17000,29000.0,13000.0,29000,352.0,873649.0,2054.0,8.5
1184,Happy Feet,2006,108.0,Color,Animation,English,USA,PG,George Miller,Robin Williams,Hugh Jackman,100000000.0,197992827.0,750,49000.0,20000.0,0,206.0,132501.0,548.0,6.5
1185,The Holiday,2006,138.0,Color,Comedy,English,USA,PG-13,Nancy Meyers,Kate Winslet,Rufus Sewell,85000000.0,63224849.0,278,14000.0,3000.0,19000,157.0,182757.0,483.0,6.9
1186,Open Season,2006,83.0,Color,Adventure,English,USA,PG,Roger Allers,Jon Favreau,Debra Messing,85000000.0,84303558.0,28,4000.0,650.0,863,107.0,65270.0,100.0,6.2
1187,The Fast and the Furious: Tokyo Drift,2006,104.0,Color,Action,English,USA,PG-13,Justin Lin,Amber Stevens West,Zachery Ty Bryan,85000000.0,62494975.0,681,584.0,227.0,0,158.0,179500.0,378.0,6.0
1188,Click,2006,107.0,Color,Comedy,English,USA,PG-13,Frank Coraci,Adam Sandler,Cameron Monaghan,70000000.0,137340146.0,153,11000.0,1000.0,7000,173.0,246492.0,685.0,6.4
1189,Over the Hedge,2006,83.0,Color,Adventure,English,USA,PG,Tim Johnson,Bruce Willis,Steve Carell,80000000.0,155019340.0,12,13000.0,7000.0,0,166.0,127345.0,250.0,6.8
1190,Charlotte's Web,2006,97.0,Color,Comedy,English,USA,G,Gary Winick,Steve Buscemi,Julia Roberts,21000000.0,82506325.0,56,12000.0,8000.0,0,120.0,27838.0,102.0,6.4
1191,The Pink Panther,2006,93.0,Color,Adventure,English,USA,PG,Shawn Levy,Roger Rees,Henry Czerny,65000000.0,82226474.0,189,1000.0,177.0,0,147.0,65499.0,424.0,5.6
1192,Arthur and the Invisibles,2006,94.0,Color,Adventure,English,France,PG,Luc Besson,Mia Farrow,Adam LeFevre,86000000.0,15131330.0,0,563.0,80.0,941,101.0,25843.0,64.0,6.0
1193,Children of Men,2006,109.0,Color,Drama,English,USA,R,Alfonso Cuarón,Charlie Hunnam,Danny Huston,76000000.0,35286428.0,0,16000.0,430.0,17000,372.0,361767.0,1206.0,7.9
1194,Ice Age: The Meltdown,2006,115.0,Color,Action,English,USA,PG,Carlos Saldanha,Denis Leary,Ray Romano,80000000.0,195329763.0,107,835.0,590.0,0,164.0,194249.0,253.0,6.9
1195,Dreamgirls,2006,130.0,Color,Drama,English,USA,PG-13,Bill Condon,Loretta Devine,Jennifer Hudson,70000000.0,103338338.0,386,912.0,549.0,0,241.0,55901.0,503.0,6.5
1196,Monster House,2006,91.0,Color,Animation,English,USA,PG,Gil Kenan,Steve Buscemi,Jon Heder,75000000.0,73661010.0,27,12000.0,970.0,0,190.0,71137.0,229.0,6.6
1197,Talladega Nights: The Ballad of Ricky Bobby,2006,122.0,Color,Action,English,USA,PG-13,Adam McKay,Will Ferrell,Leslie Bibb,73000000.0,148213377.0,285,8000.0,1000.0,0,164.0,130776.0,437.0,6.6
1198,Cars,2006,117.0,Color,Adventure,English,USA,G,John Lasseter,John Ratzenberger,Cheech Marin,120000000.0,244052771.0,487,1000.0,843.0,0,256.0,263853.0,584.0,7.2
1199,Lady in the Water,2006,110.0,Color,Drama,English,USA,PG-13,M. Night Shyamalan,Bryce Dallas Howard,Freddy Rodríguez,70000000.0,42272747.0,0,3000.0,579.0,0,284.0,78635.0,1040.0,5.6
1200,Basic Instinct 2,2006,116.0,Color,Crime,English,UK,R,Michael Caton-Jones,Charlotte Rampling,Indira Varma,70000000.0,5851188.0,105,844.0,729.0,764,159.0,31124.0,313.0,4.2
1201,World Trade Center,2006,129.0,Color,Drama,English,USA,PG-13,Oliver Stone,Nicolas Cage,Jay Hernandez,63000000.0,70236496.0,0,12000.0,1000.0,0,242.0,67395.0,564.0,6.0
1202,We Are Marshall,2006,131.0,Color,Drama,English,USA,PG,McG,Matthew McConaughey,Kimberly Williams-Paisley,65000000.0,43532294.0,368,11000.0,529.0,0,96.0,46951.0,175.0,7.1
1203,Perfume: The Story of a Murderer,2006,147.0,Color,Crime,English,Germany,R,Tom Tykwer,Michael Smiley,David Calder,50000000.0,2208939.0,670,177.0,27.0,26000,226.0,190490.0,482.0,7.5
1204,Littleman,2006,98.0,Color,Comedy,English,USA,PG-13,Keenen Ivory Wayans,Chazz Palminteri,Brittany Daniel,64000000.0,58255287.0,322,979.0,862.0,0,78.0,39471.0,187.0,4.3
1205,300,2006,117.0,Color,Action,English,USA,R,Zack Snyder,Gerard Butler,Michael Fassbender,65000000.0,210592590.0,0,18000.0,13000.0,13000,460.0,607235.0,2073.0,7.7
1206,The Shaggy Dog,2006,98.0,Color,Comedy,English,USA,PG,Brian Robbins,Robert Downey Jr.,Joel David Moore,50000000.0,61112916.0,48,21000.0,936.0,747,76.0,14888.0,83.0,4.4
1207,The Sentinel,2006,107.0,Color,Action,English,USA,PG-13,Clark Johnson,Blair Brown,David Rasche,60000000.0,36279230.0,69,310.0,219.0,690,161.0,42144.0,213.0,6.1
1208,Garfield 2,2006,86.0,Color,Animation,English,UK,PG,Tim Hill,Bill Murray,Roger Rees,21000000.0,28424210.0,25,13000.0,1000.0,470,77.0,27517.0,74.0,5.0
1209,The Black Dahlia,2006,121.0,Color,Crime,English,Germany,R,Brian De Palma,Scarlett Johansson,Mia Kirshner,50000000.0,22518325.0,0,19000.0,972.0,0,240.0,63363.0,644.0,5.6
1210,Flyboys,2006,140.0, Black and White,Action,English,UK,PG-13,Tony Bill,James Franco,Tyler Labine,60000000.0,13082288.0,23,11000.0,779.0,2000,123.0,35565.0,247.0,6.6
1211,The Pursuit of Happyness,2006,117.0,Color,Biography,English,USA,PG-13,Gabriele Muccino,Will Smith,Kurt Fuller,55000000.0,162586036.0,125,10000.0,617.0,32000,201.0,338383.0,611.0,8.0
1212,"You, Me and Dupree",2006,110.0,Color,Comedy,English,USA,PG-13,Anthony Russo,Todd Stashwick,Billy Gardell,54000000.0,75604320.0,94,277.0,245.0,0,136.0,68417.0,195.0,5.6
1213,All the King's Men,2006,128.0, Black and White,Drama,English,Germany,PG-13,Steven Zaillian,Kate Winslet,Anthony Hopkins,55000000.0,7221458.0,234,14000.0,12000.0,0,127.0,20740.0,178.0,6.2
1214,Flags of Our Fathers,2006,135.0,Color,Drama,English,USA,R,Clint Eastwood,Paul Walker,Chris Bauer,90000000.0,33574332.0,16000,23000.0,638.0,0,279.0,101221.0,415.0,7.1
1215,The Break-Up,2006,106.0,Color,Comedy,English,USA,PG-13,Peyton Reed,Jon Favreau,John Michael Higgins,52000000.0,118683135.0,235,4000.0,957.0,0,183.0,102167.0,483.0,5.8
1216,Barnyard,2006,90.0,Color,Animation,English,Germany,PG,Steve Oedekerk,Rob Paulsen,Wanda Sykes,51000000.0,72601713.0,176,677.0,560.0,605,98.0,21396.0,155.0,5.6
1217,Deck the Halls,2006,93.0,Color,Comedy,English,USA,PG,John Whitesell,Matthew Broderick,Jorge Garcia,21000000.0,35092918.0,14,2000.0,1000.0,1000,71.0,15740.0,110.0,4.9
1218,Inside Man,2006,129.0,Color,Crime,English,USA,R,Spike Lee,Denzel Washington,James Ransone,45000000.0,88504640.0,0,18000.0,412.0,0,230.0,273108.0,646.0,7.6
1219,Failure to Launch,2006,95.0,Color,Comedy,English,USA,PG-13,Tom Dey,Bradley Cooper,Matthew McConaughey,50000000.0,88658172.0,9,14000.0,11000.0,2000,143.0,58412.0,242.0,5.6
